PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;24;43;28079024_43_2;2020;10;10;01.04;V;01.03;V;01.03;V;01.03;V;01.04;V;01.04;V;01.04;V;01.04;V;01.05;V;01.08;V;01.04;V;01.02;V;01.01;V;01.02;V;01.01;V;01.00;V;00.99;V;00.98;V;00.99;V;00.99;V;01.00;V;01.00;V;01.00;V;01.00;V
28;079;24;43;28079024_43_2;2020;10;11;01.00;V;01.00;V;01.00;V;00.99;V;01.00;V;01.00;V;01.00;V;01.01;V;01.02;V;01.03;V;01.03;V;01.00;V;01.00;V;01.01;V;01.00;V;01.00;V;01.00;V;00.99;V;00.99;V;01.00;V;01.00;V;01.00;V;00.99;V;00.99;V
28;079;24;43;28079024_43_2;2020;10;12;00.99;V;00.99;V;00.98;V;00.99;V;00.99;V;00.98;V;00.98;V;00.99;V;00.99;V;01.00;V;01.01;V;01.00;V;00.99;V;01.00;V;01.00;V;01.00;V;01.00;V;00.99;V;00.98;V;00.99;V;01.00;V;01.00;V;01.00;V;00.99;V
28;079;24;43;28079024_43_2;2020;10;13;01.00;V;00.99;V;00.98;V;01.01;V;01.01;V;01.00;V;01.02;V;01.05;V;01.34;V;02.80;V;02.88;V;02.07;V;01.34;V;00.97;V;00.97;V;00.97;V;00.96;V;00.95;V;00.95;V;00.96;V;00.96;V;00.96;V;00.95;V;00.95;V
28;079;24;43;28079024_43_2;2020;10;14;00.95;V;00.95;V;00.95;V;00.95;V;00.95;V;00.94;V;00.95;V;00.96;V;00.95;V;00.95;V;00.96;V;00.98;N;00.94;V;00.95;V;00.95;V;00.95;V;00.96;V;00.95;V;00.95;V;00.95;V;00.96;V;00.95;V;00.95;V;00.95;V
28;079;24;43;28079024_43_2;2020;10;15;00.99;V;00.99;V;00.97;V;00.97;V;00.98;V;00.97;V;00.98;V;00.99;V;01.00;V;01.00;V;01.05;V;01.01;V;00.98;V;00.98;V;00.97;V;00.98;V;00.99;V;00.98;V;00.98;V;00.98;V;00.99;V;00.98;V;00.97;V;00.97;V
28;079;24;43;28079024_43_2;2020;10;16;00.98;V;00.99;V;01.01;V;01.00;V;01.01;V;00.99;V;00.99;V;01.00;V;01.02;V;01.03;V;01.11;V;01.03;V;01.01;V;01.02;V;00.99;V;01.00;V;01.01;V;00.99;V;00.99;V;01.00;V;01.01;V;01.02;V;01.02;V;01.00;V
28;079;24;43;28079024_43_2;2020;10;17;01.01;V;01.02;V;01.05;V;01.06;V;01.05;V;01.05;V;01.05;V;01.07;V;01.04;V;01.05;V;01.05;V;01.05;V;01.04;V;01.07;V;01.05;V;01.02;V;01.01;V;01.00;V;01.00;V;01.00;V;01.01;V;01.01;V;01.01;V;01.02;V
28;079;24;43;28079024_43_2;2020;10;18;01.03;V;01.03;V;01.03;V;01.03;V;01.04;V;01.04;V;01.04;V;01.05;V;01.06;V;01.05;V;01.05;V;01.05;V;01.04;V;01.03;V;01.02;V;01.02;V;01.02;V;01.00;V;00.99;V;00.99;V;00.99;V;01.00;V;01.02;V;01.04;V
28;079;24;43;28079024_43_2;2020;10;19;01.05;V;01.07;V;01.06;V;01.07;V;01.06;V;01.06;V;01.07;V;01.08;V;01.08;V;01.08;V;01.07;V;01.01;V;01.00;V;01.04;V;01.09;V;01.09;V;01.06;V;01.02;V;00.99;V;01.01;V;01.04;V;00.98;V;00.98;V;00.98;V
28;079;24;43;28079024_43_2;2020;10;20;00.98;V;00.98;V;00.99;V;00.97;V;00.98;V;00.97;V;00.96;V;00.98;V;00.98;V;01.00;V;01.01;V;01.01;V;01.01;V;01.01;V;01.00;V;01.00;V;00.98;V;00.97;V;00.99;V;00.95;V;00.97;V;00.93;V;00.93;V;00.92;V
28;079;24;43;28079024_43_2;2020;10;21;00.92;V;00.93;V;00.93;V;00.93;V;00.93;V;00.93;V;00.93;V;00.94;V;00.94;V;00.94;V;00.95;V;00.95;V;00.95;V;00.96;V;00.98;V;00.96;V;00.96;V;00.96;V;00.96;V;01.04;V;01.47;V;01.12;V;01.13;V;00.97;V
28;079;24;43;28079024_43_2;2020;10;22;00.96;V;00.96;V;00.96;V;00.97;V;00.98;V;00.99;V;01.32;V;01.69;V;01.08;V;01.35;V;01.07;N;01.01;V;01.10;V;01.00;V;00.97;V;00.96;V;00.98;V;00.97;V;00.97;V;00.97;V;00.96;V;00.96;V;00.96;V;00.96;V
28;079;24;43;28079024_43_2;2020;10;23;00.96;V;00.96;V;00.96;V;00.95;V;00.96;V;00.96;V;00.95;V;00.96;V;00.97;V;00.97;V;00.97;V;00.97;V;00.97;V;00.97;V;00.98;V;00.97;V;00.98;V;00.99;V;00.98;V;00.99;V;00.99;V;00.98;V;00.98;V;00.99;V
28;079;24;43;28079024_43_2;2020;10;24;00.99;V;00.99;V;01.00;V;01.00;V;01.00;V;01.03;V;01.02;V;01.02;V;01.03;V;01.05;V;01.07;V;01.16;V;01.16;V;01.11;V;01.01;V;00.99;V;00.99;V;00.99;V;00.99;V;00.99;V;00.98;V;00.98;V;00.98;V;00.97;V
28;079;24;43;28079024_43_2;2020;10;25;00.97;V;00.97;V;00.97;V;00.97;V;00.97;V;00.97;V;00.97;V;00.97;V;00.97;V;00.97;V;00.97;V;00.96;V;00.96;V;00.95;V;00.95;V;00.95;V;00.95;V;00.94;V;00.94;V;00.94;V;00.93;V;00.94;V;00.93;V;00.93;V
28;079;24;43;28079024_43_2;2020;10;26;00.93;V;00.93;V;00.93;V;00.93;V;00.93;V;00.93;V;00.93;V;00.94;V;00.94;V;00.94;V;00.94;V;00.94;V;00.95;V;00.95;V;00.95;V;00.96;V;00.97;V;00.96;V;00.97;V;00.97;V;00.97;V;00.97;V;00.97;V;00.96;V
28;079;24;43;28079024_43_2;2020;10;27;00.97;V;00.97;V;00.97;V;00.97;V;00.97;V;00.97;V;00.97;V;00.98;V;00.98;V;00.98;V;00.97;V;00.96;V;00.97;V;00.97;V;00.98;V;00.98;V;00.99;V;00.99;V;00.99;V;00.98;V;00.97;V;00.97;V;00.98;V;00.97;V
28;079;24;43;28079024_43_2;2020;10;28;00.98;V;00.99;V;00.98;V;01.00;V;01.02;V;01.04;V;01.06;V;01.14;V;01.21;V;01.32;V;01.25;V;01.09;V;01.07;V;01.07;V;01.07;V;01.06;V;01.01;V;01.13;V;01.15;V;01.12;V;01.06;V;01.03;V;01.04;V;01.07;V
28;079;24;43;28079024_43_2;2020;10;29;01.09;V;01.09;V;01.08;V;01.06;V;01.04;V;01.03;V;01.02;V;01.03;V;01.04;V;01.05;V;01.03;V;01.01;V;01.00;V;01.01;V;01.01;V;01.02;V;01.04;V;01.04;V;01.05;V;01.07;V;01.06;V;01.06;V;01.05;V;01.06;V
28;079;24;43;28079024_43_2;2020;10;30;01.08;V;01.08;V;01.08;V;01.08;V;01.10;V;01.10;V;01.10;V;01.12;V;01.11;V;01.12;V;01.07;V;01.07;V;01.06;V;01.05;V;01.05;V;01.05;V;01.04;V;01.04;V;01.04;V;01.06;V;01.06;V;01.05;V;01.07;V;01.09;V
28;079;24;43;28079024_43_2;2020;10;31;01.11;V;01.11;V;01.09;V;01.10;V;01.10;V;01.09;V;01.08;V;01.09;V;01.09;V;01.10;V;01.07;V;01.06;V;01.06;V;01.09;V;01.07;V;01.04;V;01.03;V;01.07;V;01.06;V;01.06;V;01.08;V;01.07;V;01.06;V;01.07;V
28;079;24;44;28079024_44_2;2020;10;01;00.15;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.15;V;00.14;V;00.14;V;00.13;V;00.13;V;00.13;V;00.13;V;00.13;V;00.14;V;00.14;V;00.13;V;00.13;V;00.13;V;00.14;V;00.14;V
28;079;24;44;28079024_44_2;2020;10;02;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.15;V;00.14;V;00.13;V;00.13;V;00.13;V;00.13;V;00.14;V;00.15;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.15;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V
28;079;24;44;28079024_44_2;2020;10;03;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.16;V;00.15;V;00.15;V;00.15;V;00.15;V;00.16;V;00.17;V;00.17;V;00.17;V;00.17;V;00.16;V;00.16;V;00.15;V;00.15;V;00.14;V;00.15;V;00.15;V;00.16;V;00.16;V
28;079;24;44;28079024_44_2;2020;10;04;00.15;V;00.15;V;00.15;V;00.15;V;00.16;V;00.16;V;00.15;V;00.15;V;00.15;V;00.15;V;00.14;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.14;V;00.15;V;00.15;V;00.15;V;00.15;V
28;079;24;44;28079024_44_2;2020;10;05;00.16;V;00.16;V;00.16;V;00.15;V;00.16;V;00.17;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.15;V;00.15;V;00.15;V;00.14;V;00.14;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.16;V;00.16;V
28;079;24;44;28079024_44_2;2020;10;06;00.15;V;00.15;V;00.14;V;00.15;V;00.16;V;00.16;V;00.17;V;00.16;V;00.16;V;00.18;V;00.25;V;00.22;V;00.20;V;00.16;V;00.12;V;00.12;V;00.11;V;00.12;V;00.12;V;00.12;V;00.12;V;00.12;V;00.12;V;00.12;V
28;079;24;44;28079024_44_2;2020;10;07;00.12;V;00.12;V;00.13;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.15;V;00.19;V;00.27;V;00.22;V;00.18;V;00.16;V;00.16;V;00.14;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.18;V;00.19;V;00.17;V
28;079;24;44;28079024_44_2;2020;10;08;00.17;V;00.18;V;00.18;V;00.16;V;00.16;V;00.15;V;00.14;V;00.14;V;00.14;V;00.15;V;00.19;V;00.17;V;00.17;V;00.17;V;00.17;V;00.16;V;00.15;V;00.15;V;00.14;V;00.14;V;00.14;V;00.16;V;00.16;V;00.19;V
28;079;24;44;28079024_44_2;2020;10;09;00.19;V;00.19;V;00.18;V;00.18;V;00.17;V;00.16;V;00.16;V;00.15;V;00.15;V;00.15;V;00.18;V;00.21;V;00.18;V;00.17;V;00.16;V;00.14;V;00.14;V;00.13;V;00.13;V;00.13;V;00.14;V;00.14;V;00.15;V;00.15;V
28;079;24;44;28079024_44_2;2020;10;10;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.15;V;00.15;V;00.16;V;00.15;V;00.14;V;00.13;V;00.13;V;00.13;V;00.13;V;00.13;V;00.13;V;00.14;V;00.14;V;00.14;V;00.13;V;00.13;V;00.13;V;00.14;V;00.14;V
28;079;24;44;28079024_44_2;2020;10;11;00.14;V;00.14;V;00.14;V;00.14;V;00.15;V;00.14;V;00.14;V;00.14;V;00.14;V;00.15;V;00.14;V;00.15;V;00.16;V;00.16;V;00.15;V;00.16;V;00.14;V;00.15;V;00.15;V;00.14;V;00.15;V;00.15;V;00.15;V;00.15;V
28;079;24;44;28079024_44_2;2020;10;12;00.14;V;00.14;V;00.15;V;00.14;V;00.15;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.17;V;00.16;V;00.16;V;00.17;V;00.15;V;00.17;V;00.19;V
28;079;24;44;28079024_44_2;2020;10;13;00.19;V;00.19;V;00.18;V;00.19;V;00.19;V;00.19;V;00.18;V;00.22;V;00.27;V;00.25;V;00.22;V;00.23;V;00.17;V;00.13;V;00.13;V;00.14;V;00.14;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.16;V;00.15;V
28;079;24;44;28079024_44_2;2020;10;14;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.16;V;00.16;V;00.16;V;00.16;V;00.17;V;00.17;V;00.17;N;00.16;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.16;V
28;079;24;44;28079024_44_2;2020;10;15;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.16;V;00.17;V;00.17;V;00.16;V;00.18;V;00.22;V;00.20;V;00.17;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.16;V;00.16;V;00.16;V
28;079;24;44;28079024_44_2;2020;10;16;00.16;V;00.16;V;00.15;V;00.16;V;00.16;V;00.16;V;00.16;V;00.17;V;00.16;V;00.17;V;00.19;V;00.21;V;00.20;V;00.19;V;00.17;V;00.18;V;00.17;V;00.17;V;00.15;V;00.16;V;00.18;V;00.21;V;00.24;V;00.20;V
28;079;24;44;28079024_44_2;2020;10;17;00.19;V;00.18;V;00.19;V;00.18;V;00.17;V;00.17;V;00.18;V;00.17;V;00.17;V;00.18;V;00.18;V;00.21;V;00.22;V;00.21;V;00.19;V;00.17;V;00.16;V;00.15;V;00.16;V;00.17;V;00.17;V;00.17;V;00.17;V;00.20;V
28;079;24;44;28079024_44_2;2020;10;18;00.21;V;00.20;V;00.20;V;00.19;V;00.19;V;00.19;V;00.18;V;00.18;V;00.17;V;00.17;V;00.17;V;00.18;V;00.19;V;00.19;V;00.18;V;00.18;V;00.18;V;00.18;V;00.17;V;00.18;V;00.18;V;00.18;V;00.18;V;00.19;V
28;079;24;44;28079024_44_2;2020;10;19;00.17;V;00.17;V;00.17;V;00.19;V;00.19;V;00.19;V;00.18;V;00.18;V;00.19;V;00.19;V;00.19;V;00.17;V;00.18;V;00.17;V;00.17;V;00.16;V;00.17;V;00.18;V;00.17;V;00.18;V;00.23;V;00.18;V;00.17;V;00.16;V
28;079;24;44;28079024_44_2;2020;10;20;00.16;V;00.16;V;00.16;V;00.16;V;00.17;V;00.16;V;00.15;V;00.14;V;00.14;V;00.15;V;00.17;V;00.16;V;00.16;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.14;V;00.14;V;00.13;V;00.13;V;00.14;V;00.13;V
28;079;24;44;28079024_44_2;2020;10;21;00.13;V;00.12;V;00.12;V;00.13;V;00.13;V;00.14;V;00.14;V;00.14;V;00.15;V;00.16;V;00.15;V;00.14;V;00.14;V;00.13;V;00.15;V;00.14;V;00.13;V;00.14;V;00.15;V;00.15;V;00.13;V;00.15;V;00.14;V;00.14;V
28;079;24;44;28079024_44_2;2020;10;22;00.14;V;00.14;V;00.14;V;00.13;V;00.14;V;00.14;V;00.13;V;00.11;V;00.14;V;00.13;V;00.15;N;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.14;V;00.14;V;00.15;V;00.14;V;00.13;V;00.13;V;00.12;V;00.13;V
28;079;24;44;28079024_44_2;2020;10;23;00.13;V;00.13;V;00.13;V;00.14;V;00.14;V;00.14;V;00.15;V;00.14;V;00.16;V;00.14;V;00.13;V;00.13;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.13;V;00.13;V;00.13;V;00.13;V;00.14;V;00.15;V;00.15;V
28;079;24;44;28079024_44_2;2020;10;24;00.14;V;00.14;V;00.15;V;00.15;V;00.15;V;00.17;V;00.16;V;00.16;V;00.16;V;00.15;V;00.16;V;00.17;V;00.16;V;00.15;V;00.13;V;00.13;V;00.13;V;00.13;V;00.13;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V
28;079;24;44;28079024_44_2;2020;10;25;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.13;V;00.13;V;00.14;V;00.13;V;00.13;V;00.13;V;00.12;V;00.13;V;00.13;V;00.13;V;00.15;V;00.15;V
28;079;24;44;28079024_44_2;2020;10;26;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.16;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.16;V;00.15;V;00.15;V;00.15;V;00.15;V
28;079;24;44;28079024_44_2;2020;10;27;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.16;V;00.15;V;00.16;V;00.16;V;00.16;V;00.15;V;00.15;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V;00.14;V
28;079;24;44;28079024_44_2;2020;10;28;00.14;V;00.14;V;00.14;V;00.14;V;00.15;V;00.16;V;00.16;V;00.16;V;00.15;V;00.17;V;00.17;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.15;V;00.20;V;00.19;V;00.19;V;00.16;V;00.15;V;00.15;V;00.17;V
28;079;24;44;28079024_44_2;2020;10;29;00.18;V;00.16;V;00.15;V;00.15;V;00.15;V;00.15;V;00.14;V;00.14;V;00.15;V;00.17;V;00.16;V;00.15;V;00.15;V;00.16;V;00.17;V;00.17;V;00.18;V;00.18;V;00.18;V;00.18;V;00.19;V;00.20;V;00.19;V;00.20;V
28;079;24;44;28079024_44_2;2020;10;30;00.19;V;00.17;V;00.17;V;00.17;V;00.18;V;00.18;V;00.17;V;00.17;V;00.16;V;00.16;V;00.18;V;00.18;V;00.17;V;00.18;V;00.18;V;00.18;V;00.17;V;00.18;V;00.18;V;00.21;V;00.20;V;00.21;V;00.21;V;00.19;V
28;079;24;44;28079024_44_2;2020;10;31;00.18;V;00.17;V;00.17;V;00.18;V;00.17;V;00.17;V;00.17;V;00.16;V;00.16;V;00.15;V;00.16;V;00.18;V;00.19;V;00.19;V;00.18;V;00.15;V;00.14;V;00.14;V;00.14;V;00.14;V;00.16;V;00.15;V;00.17;V;00.19;V
28;079;27;7;28079027_7_8;2020;10;01;00001;V;00001;V;00001;V;00001;V;00001;V;00012;V;00015;V;00032;V;00031;V;00049;V;00025;V;00026;V;00002;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;02;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;03;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;04;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;05;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00008;V;00010;V;00003;V;00002;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00005;V;00005;V
28;079;27;7;28079027_7_8;2020;10;06;00017;V;00001;V;00019;V;00001;V;00001;V;00001;V;00015;V;00043;V;00069;V;00041;V;00023;V;00019;V;00036;V;00031;V;00015;V;00006;V;00001;V;00002;V;00003;V;00003;V;00002;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;07;00001;V;00001;V;00005;V;00007;V;00006;V;00021;V;00049;V;00042;V;00057;V;00044;V;00045;V;00021;V;00012;V;00006;V;00002;V;00001;V;00002;V;00002;V;00001;V;00010;V;00046;V;00061;V;00037;V;00005;V
28;079;27;7;28079027_7_8;2020;10;08;00001;V;00003;V;00002;V;00001;V;00001;V;00002;V;00011;V;00027;V;00022;V;00017;V;00019;V;00020;V;00005;V;00004;V;00003;V;00003;V;00004;V;00004;V;00002;N;00017;V;00046;V;00104;V;00081;V;00039;V
28;079;27;7;28079027_7_8;2020;10;09;00006;V;00001;V;00001;V;00001;V;00001;V;00001;V;00008;V;00018;V;00050;V;00070;V;00029;V;00021;V;00010;V;00009;V;00008;V;00005;V;00002;V;00002;V;00001;V;00003;V;00004;V;00034;V;00017;V;00005;V
28;079;27;7;28079027_7_8;2020;10;10;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00006;V;00017;V;00010;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;11;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;12;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00004;V
28;079;27;7;28079027_7_8;2020;10;13;00007;V;00009;V;00001;V;00001;V;00001;V;00003;V;00012;V;00023;V;00055;V;00105;V;00078;V;00066;V;00045;V;00015;V;00002;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;14;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00005;V;00006;V;00002;V;00002;V;00003;V;00002;V;00001;V;00002;V;00002;V;00004;V;00002;V;00002;V;00002;V;00003;V;00002;V;00001;V
28;079;27;7;28079027_7_8;2020;10;15;00001;V;00001;V;00010;V;00001;V;00008;V;00002;V;00003;V;00007;V;00011;V;00012;V;00004;V;00005;V;00014;V;00012;V;00003;V;00006;V;00002;V;00002;V;00002;V;00003;V;00002;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;16;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00009;V;00003;V;00016;V;00035;V;00015;V;00009;V;00005;V;00006;V;00013;V;00014;V;00005;V;00004;V;00001;V;00001;V;00001;V;00001;V;00002;V;00010;V
28;079;27;7;28079027_7_8;2020;10;17;00008;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00004;V;00009;V;00010;V;00010;V;00008;V;00005;V;00007;V;00006;V;00004;V;00003;V;00002;V;00001;V;00001;V;00012;V;00046;V;00032;V;00008;V
28;079;27;7;28079027_7_8;2020;10;18;00004;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00002;V;00004;V;00010;V;00008;V;00006;V;00004;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00010;V;00006;V;00002;V;00001;V
28;079;27;7;28079027_7_8;2020;10;19;00001;V;00001;V;00001;V;00001;V;00009;V;00003;V;00009;V;00011;V;00026;V;00026;V;00025;V;00023;V;00009;V;00007;V;00005;V;00003;V;00005;V;00004;V;00003;V;00003;V;00002;V;00002;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;20;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00003;V;00009;V;00005;V;00004;V;00003;V;00005;V;00006;V;00005;V;00007;V;00011;V;00012;V;00006;V;00001;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;21;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00011;V;00003;V;00003;V;00003;V;00008;V;00005;V;00008;V;00002;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;22;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00007;V;00025;V;00024;V;00018;V;00009;V;00007;V;00003;V;00004;V;00003;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;23;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;N;00036;N;00011;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00005;V;00008;V;00007;V;00003;V;00004;V;00003;V;00002;V;00004;V
28;079;27;7;28079027_7_8;2020;10;24;00006;V;00005;V;00053;N;00001;V;00006;V;00007;V;00009;V;00013;V;00008;V;00006;V;00011;V;00004;V;00006;V;00012;V;00017;V;00010;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00002;V;00001;V
28;079;27;7;28079027_7_8;2020;10;25;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;26;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00004;V;00002;V;00001;V;00002;V;00002;V;00001;V;00001;V;00002;V;00002;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V
28;079;27;7;28079027_7_8;2020;10;27;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00007;V;00053;V;00039;V;00028;V;00003;V;00003;V;00003;V;00004;V;00003;V;00004;V;00003;V;00003;V;00002;V;00002;V;00002;V;00003;V;00002;V
28;079;27;7;28079027_7_8;2020;10;28;00001;V;00001;V;00001;V;00002;V;00001;V;00002;V;00002;V;00014;V;00016;V;00027;V;00028;V;00030;V;00038;V;00028;V;00028;V;00025;V;00029;V;00021;V;00004;V;00013;V;00006;V;00003;V;00003;V;00001;V
28;079;27;7;28079027_7_8;2020;10;29;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00011;V;00020;V;00015;V;00014;V;00010;V;00005;V;00004;V;00003;V;00003;V;00004;V;00003;V;00033;V;00098;V;00093;V;00038;V;00020;V;00006;V
28;079;27;7;28079027_7_8;2020;10;30;00003;V;00002;V;00006;V;00007;V;00005;V;00009;V;00015;V;00020;V;00033;V;00022;V;00030;V;00013;V;00008;V;00003;V;00004;V;00005;V;00006;V;00005;V;00080;V;00139;V;00137;V;00045;V;00007;V;00004;V
28;079;27;7;28079027_7_8;2020;10;31;00001;V;00001;V;00001;V;00003;V;00001;V;00002;V;00009;V;00010;V;00023;V;00012;V;00018;V;00014;V;00004;V;00006;V;00006;V;00007;V;00005;V;00006;V;00017;V;00038;V;00094;V;00063;V;00040;V;00014;V
28;079;27;8;28079027_8_8;2020;10;01;00058;V;00055;V;00048;V;00052;V;00041;V;00064;V;00071;V;00068;V;00072;V;00063;V;00057;V;00054;V;00010;V;00007;V;00009;V;00011;V;00012;V;00012;V;00013;V;00017;V;00016;V;00017;V;00015;V;00007;V
28;079;27;8;28079027_8_8;2020;10;02;00006;V;00004;V;00004;V;00004;V;00004;V;00004;V;00008;V;00013;V;00016;V;00022;V;00017;V;00014;V;00009;V;00009;V;00009;V;00007;V;00006;V;00007;V;00007;V;00009;V;00009;V;00009;V;00012;V;00006;V
28;079;27;8;28079027_8_8;2020;10;03;00004;V;00003;V;00003;V;00003;V;00004;V;00004;V;00005;V;00004;V;00006;V;00006;V;00005;V;00004;V;00004;V;00005;V;00005;V;00003;V;00003;V;00004;V;00004;V;00007;V;00014;V;00013;V;00008;V;00007;V
