PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;39;8;28079039_8_8;2020;06;30;00061;V;00014;V;00006;V;00005;V;00004;V;00006;V;00012;V;00022;V;00028;V;00026;V;00021;V;00018;V;00019;V;00026;V;00018;V;00017;V;00014;V;00019;V;00020;V;00027;V;00035;V;00031;V;00025;V;00021;V
28;079;39;12;28079039_12_8;2020;06;01;00007;V;00008;V;00011;V;00008;V;00006;V;00008;V;00022;V;00043;V;00073;V;00048;V;00027;V;00031;V;00027;V;00026;V;00021;V;00016;V;00015;V;00015;V;00015;V;00020;V;00020;V;00020;V;00023;V;00022;V
28;079;39;12;28079039_12_8;2020;06;02;00047;V;00033;V;00013;V;00016;V;00021;V;00013;V;00022;V;00040;V;00037;V;00048;V;00037;V;00035;V;00036;N;00000;N;00018;N;00011;N;00013;V;00011;V;00015;V;00015;V;00018;V;00019;V;00023;V;00014;V
28;079;39;12;28079039_12_8;2020;06;03;00020;V;00016;V;00017;V;00026;V;00010;V;00010;V;00011;V;00021;V;00041;V;00035;V;00026;V;00021;V;00017;V;00013;V;00012;V;00014;V;00010;V;00010;V;00013;V;00014;V;00013;V;00015;V;00015;V;00016;V
28;079;39;12;28079039_12_8;2020;06;04;00019;V;00019;V;00009;V;00007;V;00009;V;00006;V;00009;V;00019;V;00021;V;00031;V;00031;V;00021;V;00015;V;00014;V;00011;V;00013;V;00010;V;00011;V;00013;V;00010;V;00009;V;00012;V;00013;V;00012;V
28;079;39;12;28079039_12_8;2020;06;05;00013;V;00009;V;00009;V;00010;V;00009;V;00010;V;00017;V;00027;V;00030;V;00029;V;00040;V;00035;V;00017;V;00012;V;00009;V;00010;V;00009;V;00011;V;00014;V;00016;V;00017;V;00020;V;00017;V;00019;V
28;079;39;12;28079039_12_8;2020;06;06;00019;V;00023;V;00015;V;00012;V;00014;V;00008;V;00008;V;00010;V;00015;V;00015;V;00011;V;00011;V;00011;V;00011;V;00010;V;00008;V;00006;V;00009;V;00008;V;00009;V;00012;V;00013;V;00013;V;00011;V
28;079;39;12;28079039_12_8;2020;06;07;00013;V;00051;V;00016;V;00009;V;00012;V;00007;V;00006;V;00006;V;00008;V;00009;V;00008;V;00006;V;00009;V;00010;V;00011;V;00008;V;00004;V;00004;V;00006;V;00009;V;00009;V;00007;V;00008;V;00008;V
28;079;39;12;28079039_12_8;2020;06;08;00005;V;00004;V;00003;V;00004;V;00004;V;00004;V;00008;V;00015;V;00016;V;00020;V;00015;V;00012;V;00010;V;00007;V;00007;V;00007;V;00006;V;00008;V;00008;V;00007;V;00008;V;00010;V;00010;V;00009;V
28;079;39;12;28079039_12_8;2020;06;09;00005;V;00004;V;00005;V;00004;V;00004;V;00006;V;00011;V;00023;V;00026;V;00022;V;00015;V;00015;V;00016;V;00009;V;00010;V;00010;N;00000;N;00007;N;00009;V;00011;V;00011;V;00013;V;00011;V;00010;V
28;079;39;12;28079039_12_8;2020;06;10;00010;V;00007;V;00006;V;00005;V;00007;V;00008;V;00012;V;00025;V;00028;V;00021;V;00018;V;00019;V;00018;V;00024;V;00018;V;00013;V;00010;V;00013;V;00014;V;00019;V;00023;V;00028;V;00027;V;00020;V
28;079;39;12;28079039_12_8;2020;06;11;00018;V;00017;V;00019;V;00011;V;00017;V;00008;V;00012;V;00027;V;00035;V;00032;V;00020;V;00019;V;00018;V;00017;V;00017;V;00012;V;00013;V;00019;V;00017;V;00013;V;00013;V;00013;V;00012;V;00006;V
28;079;39;12;28079039_12_8;2020;06;12;00006;V;00006;V;00004;V;00004;V;00009;V;00006;V;00009;V;00021;V;00021;V;00024;V;00021;V;00018;V;00018;V;00016;V;00011;V;00012;V;00015;V;00015;V;00015;V;00013;V;00014;V;00018;V;00013;V;00016;V
28;079;39;12;28079039_12_8;2020;06;13;00014;V;00011;V;00009;V;00011;V;00006;V;00007;V;00007;V;00011;V;00020;V;00013;V;00012;V;00000;N;00011;N;00010;V;00009;V;00008;V;00006;V;00009;V;00010;V;00013;V;00016;V;00018;V;00018;V;00016;V
28;079;39;12;28079039_12_8;2020;06;14;00019;V;00024;V;00020;V;00018;V;00028;V;00025;V;00027;V;00013;V;00020;V;00010;V;00010;V;00010;V;00008;V;00009;V;00006;V;00006;V;00005;V;00006;V;00008;V;00010;V;00009;V;00010;V;00016;V;00011;V
28;079;39;12;28079039_12_8;2020;06;15;00009;V;00009;V;00008;V;00006;V;00007;V;00013;V;00024;V;00038;V;00069;V;00035;V;00038;V;00022;V;00016;V;00013;V;00012;V;00010;V;00009;V;00015;V;00017;V;00018;V;00017;V;00024;V;00016;V;00013;V
28;079;39;12;28079039_12_8;2020;06;16;00008;V;00006;V;00005;V;00005;V;00007;V;00006;V;00009;V;00014;V;00030;V;00026;V;00015;V;00017;V;00016;V;00015;V;00013;N;00012;V;00013;V;00015;V;00013;V;00015;V;00016;V;00016;V;00014;V;00012;V
28;079;39;12;28079039_12_8;2020;06;17;00009;V;00009;V;00007;V;00007;V;00008;V;00007;V;00015;V;00044;V;00038;V;00016;V;00016;V;00020;V;00024;V;00017;V;00011;V;00010;V;00011;V;00011;V;00014;V;00015;V;00017;V;00017;V;00013;V;00012;V
28;079;39;12;28079039_12_8;2020;06;18;00012;V;00013;V;00012;V;00008;V;00009;V;00008;V;00014;V;00025;V;00032;V;00029;V;00026;V;00018;V;00021;V;00023;V;00012;V;00013;V;00012;V;00015;V;00014;V;00018;V;00018;V;00021;V;00027;V;00042;V
28;079;39;12;28079039_12_8;2020;06;19;00020;V;00010;V;00007;V;00006;V;00006;V;00008;V;00017;V;00030;V;00031;V;00031;V;00026;V;00028;V;00030;V;00025;V;00018;V;00013;V;00011;V;00012;V;00013;V;00014;V;00021;V;00025;V;00023;V;00024;V
28;079;39;12;28079039_12_8;2020;06;20;00022;V;00039;V;00025;V;00033;V;00039;V;00057;V;00060;V;00081;V;00061;V;00019;V;00016;V;00019;V;00022;V;00014;V;00011;V;00007;V;00007;V;00009;V;00010;V;00015;V;00024;V;00028;V;00028;V;00029;V
28;079;39;12;28079039_12_8;2020;06;21;00047;V;00111;V;00100;V;00062;V;00037;V;00032;V;00033;V;00038;V;00038;V;00022;V;00010;V;00017;V;00015;V;00014;V;00009;V;00007;V;00007;V;00006;V;00006;V;00009;V;00012;V;00016;V;00020;V;00022;V
28;079;39;12;28079039_12_8;2020;06;22;00014;V;00006;V;00005;V;00004;V;00004;V;00005;V;00009;V;00020;V;00022;V;00020;V;00020;V;00018;V;00017;V;00014;V;00015;V;00013;V;00015;V;00012;V;00013;V;00016;V;00013;V;00154;V;00317;V;00215;V
28;079;39;12;28079039_12_8;2020;06;23;00034;V;00009;V;00007;V;00006;V;00006;V;00010;V;00015;V;00030;V;00038;V;00035;V;00026;V;00024;V;00027;V;00024;V;00022;V;00021;V;00017;V;00013;V;00019;V;00023;V;00027;V;00051;V;00323;V;00033;V
28;079;39;12;28079039_12_8;2020;06;24;00014;V;00010;V;00009;V;00010;V;00008;V;00014;V;00022;V;00071;V;00091;V;00065;V;00038;V;00045;V;00045;V;00047;V;00029;V;00015;V;00013;V;00012;V;00015;V;00013;V;00021;V;00030;V;00022;V;00026;V
28;079;39;12;28079039_12_8;2020;06;25;00016;V;00019;V;00016;V;00011;V;00008;V;00011;V;00015;V;00037;V;00041;V;00025;V;00018;V;00027;V;00034;V;00035;V;00021;V;00018;V;00021;V;00018;V;00022;V;00024;V;00027;V;00030;V;00028;V;00047;V
28;079;39;12;28079039_12_8;2020;06;26;00013;V;00009;V;00009;V;00009;V;00011;V;00014;V;00021;V;00040;V;00037;V;00039;V;00047;V;00045;V;00024;V;00019;V;00019;V;00014;V;00013;V;00014;V;00014;V;00020;V;00023;V;00020;V;00026;V;00028;V
28;079;39;12;28079039_12_8;2020;06;27;00024;V;00017;V;00028;V;00014;V;00010;V;00008;V;00023;V;00035;V;00023;V;00016;V;00015;V;00016;V;00014;V;00022;N;00000;N;00000;N;00000;N;00007;N;00010;V;00012;V;00014;V;00020;V;00019;V;00019;V
28;079;39;12;28079039_12_8;2020;06;28;00020;V;00014;V;00011;V;00008;V;00005;V;00006;V;00013;V;00011;V;00012;V;00007;V;00010;V;00010;V;00010;V;00011;V;00007;V;00006;V;00006;V;00006;V;00008;V;00011;V;00016;V;00024;V;00041;V;00000;N
28;079;39;12;28079039_12_8;2020;06;29;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00014;N;00015;N;00016;V;00015;V;00017;V;00022;V;00026;V;00028;V;00033;V;00056;V;00079;V
28;079;39;12;28079039_12_8;2020;06;30;00064;V;00015;V;00008;V;00006;V;00006;V;00007;V;00014;V;00024;V;00034;V;00033;V;00027;V;00022;V;00023;V;00029;V;00020;V;00020;V;00016;V;00023;V;00024;V;00031;V;00041;V;00033;V;00026;V;00023;V
28;079;39;14;28079039_14_6;2020;06;01;68.61;V;61.52;V;58.76;V;51.96;V;52.61;V;49.51;V;31.59;V;19.92;V;15.59;V;40.95;V;66.22;V;68.69;V;81.89;V;94.22;V;111.1;V;122.2;V;130.0;V;124.1;V;116.8;V;101.2;V;93.18;V;81.38;V;71.43;V;66.44;V
28;079;39;14;28079039_14_6;2020;06;02;35.46;V;46.01;V;65.16;V;43.37;V;35.56;V;56.28;V;40.89;V;22.85;V;33.35;V;36.87;V;48.91;V;59.15;V;65.29;N;00000;N;111.0;N;116.9;N;116.9;V;116.9;V;105.9;V;98.06;V;89.94;V;88.71;V;78.91;V;82.42;V
28;079;39;14;28079039_14_6;2020;06;03;71.20;V;71.03;V;64.44;V;53.33;V;68.54;V;69.99;V;61.94;V;50.88;V;39.08;V;51.55;V;65.56;V;77.78;V;82.44;V;83.25;V;84.66;V;83.14;V;81.16;V;80.65;V;78.89;V;77.01;V;78.87;V;76.04;V;63.80;V;36.18;V
28;079;39;14;28079039_14_6;2020;06;04;35.83;V;28.82;V;45.67;V;57.54;V;57.81;V;60.57;V;57.21;V;52.06;V;48.39;V;47.83;V;46.74;V;67.56;V;80.08;V;84.75;V;88.26;V;88.25;V;92.85;V;92.08;V;89.97;V;89.42;V;88.22;V;85.34;V;84.31;V;80.01;V
28;079;39;14;28079039_14_6;2020;06;05;72.03;V;70.92;V;64.87;V;60.18;V;61.67;V;59.82;V;55.03;V;47.33;V;49.75;V;55.52;V;54.80;V;63.80;V;82.48;V;92.99;V;91.24;V;89.04;V;88.05;V;86.03;V;82.80;V;80.59;V;78.84;V;75.32;V;72.21;V;66.49;V
28;079;39;14;28079039_14_6;2020;06;06;59.81;V;62.63;V;62.90;V;61.14;V;56.43;V;60.58;V;63.10;V;65.84;V;65.51;V;72.95;V;81.57;V;78.45;V;73.36;V;68.57;V;74.43;V;80.62;V;86.43;V;85.13;V;84.80;V;81.20;V;75.44;V;68.82;V;65.98;V;71.51;V
28;079;39;14;28079039_14_6;2020;06;07;67.06;V;56.92;V;59.17;V;60.12;V;59.20;V;60.65;V;62.19;V;62.15;V;57.34;V;58.55;V;66.76;V;71.82;V;73.74;V;72.51;V;67.03;V;65.41;V;62.36;V;58.19;V;59.08;V;57.45;V;51.91;V;51.55;V;45.78;V;41.92;V
28;079;39;14;28079039_14_6;2020;06;08;43.89;V;46.13;V;54.43;V;59.57;V;59.17;V;57.61;V;55.15;V;52.05;V;52.28;V;52.00;V;59.44;V;67.09;V;70.31;V;75.23;V;79.19;V;81.55;V;83.54;V;77.51;V;76.24;V;76.01;V;75.97;V;73.43;V;72.16;V;72.42;V
28;079;39;14;28079039_14_6;2020;06;09;64.76;V;62.82;V;60.92;V;60.00;V;62.63;V;61.07;V;55.17;V;46.30;V;49.31;V;54.03;V;62.03;V;67.67;V;71.70;V;80.27;V;86.11;V;90.68;N;00000;N;68.08;N;84.97;V;82.72;V;81.47;V;78.16;V;78.04;V;77.48;V
28;079;39;14;28079039_14_6;2020;06;10;73.84;V;71.03;V;65.76;V;64.31;V;61.06;V;56.59;V;53.74;V;45.64;V;50.11;V;59.37;V;63.28;V;68.72;V;77.86;V;80.91;V;89.10;V;92.88;V;92.53;V;89.27;V;85.96;V;80.13;V;74.91;V;72.94;V;74.99;V;77.05;V
28;079;39;14;28079039_14_6;2020;06;11;74.26;V;71.05;V;64.57;V;75.10;V;77.47;V;80.88;V;76.78;V;63.57;V;60.55;V;70.59;V;82.83;V;83.44;V;85.50;V;83.85;V;78.43;V;63.95;V;61.90;V;62.16;V;61.78;V;65.02;V;60.29;V;49.63;V;50.82;V;59.66;V
28;079;39;14;28079039_14_6;2020;06;12;61.90;V;62.70;V;68.56;V;66.65;V;62.80;V;60.40;V;55.92;V;46.45;V;48.52;V;49.60;V;54.09;V;59.45;V;60.14;V;60.91;V;65.94;V;65.67;V;63.15;V;66.35;V;66.97;V;68.23;V;66.60;V;61.48;V;65.50;V;61.52;V
28;079;39;14;28079039_14_6;2020;06;13;49.29;V;50.67;V;48.78;V;43.60;V;49.51;V;45.47;V;48.40;V;45.89;V;43.65;V;68.68;V;78.86;V;00000;N;87.37;N;92.19;V;93.37;V;93.48;V;94.85;V;91.61;V;90.30;V;87.51;V;81.63;V;78.14;V;76.23;V;74.86;V
28;079;39;14;28079039_14_6;2020;06;14;67.29;V;57.50;V;55.60;V;54.19;V;39.88;V;36.87;V;26.32;V;54.95;V;46.98;V;65.95;V;73.52;V;80.96;V;86.53;V;86.68;V;90.42;V;89.26;V;88.73;V;87.20;V;85.37;V;85.48;V;84.06;V;80.79;V;75.51;V;74.36;V
28;079;39;14;28079039_14_6;2020;06;15;72.97;V;68.45;V;67.65;V;68.62;V;62.05;V;49.92;V;38.85;V;27.93;V;24.93;V;47.49;V;52.00;V;65.16;V;75.23;V;79.56;V;85.80;V;86.33;V;86.00;V;77.68;V;73.33;V;66.18;V;64.81;V;56.89;V;56.97;V;54.24;V
28;079;39;14;28079039_14_6;2020;06;16;55.72;V;55.33;V;53.89;V;53.26;V;50.93;V;51.42;V;49.31;V;46.43;V;32.53;V;40.15;V;47.42;V;51.83;V;62.29;V;65.37;V;68.91;N;71.10;V;70.91;V;67.18;V;62.58;V;58.52;V;57.04;V;56.80;V;54.20;V;59.96;V
28;079;39;14;28079039_14_6;2020;06;17;65.09;V;66.22;V;66.66;V;64.13;V;64.72;V;63.41;V;52.28;V;30.76;V;45.33;V;62.72;V;65.29;V;69.16;V;71.19;V;79.69;V;84.65;V;80.84;V;78.15;V;78.94;V;75.71;V;72.04;V;67.68;V;63.56;V;73.45;V;73.56;V
28;079;39;14;28079039_14_6;2020;06;18;68.33;V;60.70;V;60.86;V;64.04;V;59.62;V;56.02;V;50.55;V;43.67;V;40.81;V;44.80;V;53.94;V;70.16;V;193.6;N;91.71;N;100.1;V;86.88;V;81.89;V;81.36;V;83.44;V;76.58;V;73.72;V;68.84;V;61.53;V;44.32;V
28;079;39;14;28079039_14_6;2020;06;19;63.10;V;64.90;V;67.35;V;69.99;V;68.91;V;66.96;V;58.69;V;46.32;V;41.42;V;41.06;V;50.15;V;60.33;V;73.66;V;91.02;V;107.3;V;104.3;V;99.86;V;98.39;V;98.37;V;93.57;V;82.41;V;77.04;V;78.71;V;73.83;V
28;079;39;14;28079039_14_6;2020;06;20;76.38;V;52.89;V;66.61;V;49.40;V;30.90;V;14.36;V;16.24;V;13.91;V;33.95;V;68.55;V;80.88;V;94.70;V;106.3;V;105.8;V;94.96;V;95.24;V;93.95;V;94.15;V;89.28;V;82.61;V;76.47;V;65.50;V;58.16;V;53.37;V
28;079;39;14;28079039_14_6;2020;06;21;34.25;V;03.56;V;03.18;V;17.52;V;32.28;V;30.14;V;26.69;V;29.83;V;31.83;V;59.02;V;80.41;V;89.60;V;107.9;V;112.2;V;105.8;V;101.7;V;100.0;V;99.20;V;99.82;V;100.1;V;92.09;V;83.10;V;77.49;V;71.83;V
28;079;39;14;28079039_14_6;2020;06;22;73.47;V;69.88;V;66.31;V;62.80;V;60.61;V;56.74;V;51.01;V;42.13;V;42.67;V;47.04;V;52.40;V;65.67;V;81.75;V;94.06;V;105.7;V;116.7;V;137.2;V;150.0;V;154.2;V;150.9;V;151.0;V;46.95;V;03.01;V;03.59;V
28;079;39;14;28079039_14_6;2020;06;23;58.50;V;64.14;V;62.85;V;63.04;V;64.07;V;59.12;V;54.55;V;42.86;V;42.63;V;52.15;V;71.45;V;81.98;V;97.26;V;115.2;V;121.2;V;142.0;V;127.1;V;135.3;V;134.8;V;126.0;V;108.6;V;78.03;V;03.75;V;87.87;V
28;079;39;14;28079039_14_6;2020;06;24;96.16;V;91.09;V;88.53;V;81.54;V;78.56;V;66.58;V;63.30;V;24.63;V;19.30;V;36.94;V;59.13;V;53.49;V;56.46;V;54.11;V;73.03;V;88.43;V;93.82;V;97.94;V;100.5;V;104.4;V;94.20;V;77.19;V;76.57;V;64.90;V
28;079;39;14;28079039_14_6;2020;06;25;63.65;V;52.84;V;53.40;V;55.78;V;61.41;V;58.88;V;55.67;V;41.18;V;42.91;V;65.35;V;79.03;V;84.10;V;94.67;V;114.1;V;136.4;V;132.2;V;120.3;V;112.2;V;108.3;V;103.0;V;94.91;V;84.79;V;76.69;V;49.94;V
28;079;39;14;28079039_14_6;2020;06;26;71.60;V;67.77;V;64.73;V;61.49;V;56.97;V;54.41;V;55.93;V;43.63;V;47.06;V;51.73;V;58.01;V;74.74;V;90.68;V;87.87;V;87.74;V;89.53;V;91.05;V;92.29;V;93.24;V;84.38;V;79.90;V;85.37;V;78.98;V;71.13;V
28;079;39;14;28079039_14_6;2020;06;27;65.39;V;63.09;V;59.99;V;62.64;V;61.98;V;59.87;V;39.74;V;30.15;V;47.75;V;58.45;V;69.29;V;86.45;V;97.85;V;84.85;N;00000;N;00000;N;00000;N;86.15;N;80.13;V;76.93;V;77.59;V;72.46;V;70.02;V;64.29;V
28;079;39;14;28079039_14_6;2020;06;28;53.86;V;50.53;V;51.74;V;49.49;V;49.82;V;50.55;V;39.95;V;42.52;V;44.47;V;53.11;V;60.63;V;74.66;V;91.70;V;88.44;V;83.31;V;84.00;V;85.07;V;87.06;V;86.64;V;83.29;V;76.04;V;68.13;V;42.76;V;00000;N
28;079;39;14;28079039_14_6;2020;06;29;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;107.2;N;103.0;N;95.60;V;100.8;V;105.2;V;103.2;V;102.1;V;92.81;V;79.30;V;51.29;V;26.88;V
28;079;39;14;28079039_14_6;2020;06;30;31.38;V;71.11;V;66.73;V;61.45;V;59.41;V;55.15;V;47.99;V;41.23;V;38.80;V;49.12;V;66.31;V;89.23;V;109.6;V;121.2;V;127.2;V;121.3;V;117.7;V;110.4;V;108.5;V;101.2;V;92.87;V;87.71;V;86.10;V;86.10;V
28;079;40;1;28079040_1_38;2020;06;01;00005;V;00005;V;00005;V;00004;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00004;V;00004;V;00004;V;00003;V;00004;V;00004;V;00004;V;00003;V;00004;V;00004;V;00005;V;00005;V;00005;V;00005;V
28;079;40;1;28079040_1_38;2020;06;02;00005;V;00005;V;00005;V;00004;V;00005;V;00005;V;00004;V;00005;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00006;V;00005;V
28;079;40;1;28079040_1_38;2020;06;03;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V
28;079;40;1;28079040_1_38;2020;06;04;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00006;V;00006;V;00004;V;00006;V;00006;V;00006;V;00006;V
28;079;40;1;28079040_1_38;2020;06;05;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V
28;079;40;1;28079040_1_38;2020;06;06;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V
28;079;40;1;28079040_1_38;2020;06;07;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00006;V
28;079;40;1;28079040_1_38;2020;06;08;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00006;V
28;079;40;1;28079040_1_38;2020;06;09;00006;V;00006;V;00006;V;00006;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00004;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V
28;079;40;1;28079040_1_38;2020;06;10;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00005;V;00006;V;00006;V;00006;V
28;079;40;1;28079040_1_38;2020;06;11;00006;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V
28;079;40;1;28079040_1_38;2020;06;12;00006;V;00006;V;00006;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V
28;079;40;1;28079040_1_38;2020;06;13;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00006;V;00007;V;00007;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00006;V
28;079;40;1;28079040_1_38;2020;06;14;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00008;V;00008;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00004;V;00004;V;00004;V;00005;V;00005;V;00005;V;00005;V;00005;V
28;079;40;1;28079040_1_38;2020;06;15;00005;V;00005;V;00006;V;00005;V;00006;V;00006;V;00006;V;00006;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00006;V
28;079;40;1;28079040_1_38;2020;06;16;00006;V;00006;V;00006;V;00006;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V
28;079;40;1;28079040_1_38;2020;06;17;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;N;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V
28;079;40;1;28079040_1_38;2020;06;18;00006;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V
28;079;40;1;28079040_1_38;2020;06;19;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00005;V;00006;V;00006;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00005;V;00006;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V
28;079;40;1;28079040_1_38;2020;06;20;00006;V;00005;V;00005;V;00006;V;00006;V;00006;V;00009;V;00007;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00004;V;00004;V;00005;V;00005;V;00004;V;00005;V;00005;V;00004;V;00005;V
28;079;40;1;28079040_1_38;2020;06;21;00005;V;00005;V;00005;V;00006;V;00006;V;00005;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V
28;079;40;1;28079040_1_38;2020;06;22;00005;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V
28;079;40;1;28079040_1_38;2020;06;23;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00007;V;00007;V;00006;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V
28;079;40;1;28079040_1_38;2020;06;24;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V
28;079;40;1;28079040_1_38;2020;06;25;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V
28;079;40;1;28079040_1_38;2020;06;26;00005;V;00005;V;00006;V;00006;V;00006;V;00007;V;00007;V;00006;V;00006;V;00006;V;00005;V;00006;V;00006;V;00006;V;00005;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V
28;079;40;1;28079040_1_38;2020;06;27;00005;V;00006;V;00006;V;00006;V;00005;V;00006;V;00006;V;00006;V;00008;V;00009;V;00007;V;00006;V;00006;V;00006;V;00006;V;00005;V;00006;V;00005;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V
28;079;40;1;28079040_1_38;2020;06;28;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00006;V;00005;V;00005;V;00005;V;00005;V
28;079;40;1;28079040_1_38;2020;06;29;00005;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00006;V;00006;V;00005;V
28;079;40;1;28079040_1_38;2020;06;30;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;N;00007;V;00006;V;00006;V;00007;V;00006;V;00007;V;00006;V;00007;V;00006;V;00006;V;00005;V;00004;V;00005;V;00005;V
