"","cust_id","age","gender","create_date","case_record_type","case_source","status","complaint_reason","pending_call","time_to_resolution_min","need_replace","ProdCSAT","ServCSAT"
"5717","2523",33,"m",2020-03-25,"issue","inbound","open","Unable to connect the App to the device","y",86,"FALSE",NA,NA
"5718","7272",30,"f",2020-01-14,"issue","inbound","closed","WIFI connectivity breaks","n",53,"FALSE",3,4
"5719","7140",37,"f",2020-03-26,"issue","inbound","open","Factory settings not working","y",72,"FALSE",NA,NA
"5720","5100",36,"m",2020-03-26,"issue","inbound","open","Unable to connect the App to the device","y",40,"FALSE",5,2
"5721","4974",33,"f",2020-02-07,"issue","inbound","closed","AC remote does not  work","n",16,"TRUE",NA,NA
"5722","3085",44,"m",2020-01-25,"issue","inbound","open","WIFI connectivity breaks","y",90,"FALSE",NA,NA
"5723","7625",40,"m",2020-02-23,"issue","inbound","closed","Unable to connect the App to the device","n",55,"FALSE",NA,NA
"5724","2231",27,"u",2020-03-26,"issue","inbound","closed incomplete","Remote Keys get stuck","n",68,"FALSE",4,5
"5725","5146",37,"m",2020-01-29,"issue","inbound","closed","Unable to operate menu from remote","n",40,"FALSE",2,4
"5726","3260",32,"u",2020-04-15,"issue","inbound","closed","Unable to operate menu from remote","n",68,"FALSE",3,4
"5727","4523",27,"f",2020-01-08,"issue","inbound","closed","Remote Keys get stuck","n",80,"FALSE",3,4
"5728","526",29,"m",2020-02-16,"issue","inbound","open","Temperature control not working","y",82,"FALSE",4,4
"5729","1448",33,"f",2020-01-15,"issue","inbound","closed","Remote Keys get stuck","n",89,"FALSE",NA,NA
"5730","955",25,"m",2020-04-17,"issue","inbound","open","Temperature control not working","y",61,"FALSE",NA,NA
"5731","6203",28,"u",2020-03-03,"issue","inbound","closed","Fan speed varies at on its own","n",55,"FALSE",3,5
"5732","464",36,"u",2020-03-16,"issue","inbound","open","AC controller sofware missing","y",86,"FALSE",NA,NA
"5733","4036",34,"u",2020-04-07,"issue","inbound","closed","App takes a long time to initialize","n",65,"FALSE",2,3
"5734","4004",28,"f",2020-04-19,"issue","inbound","open","WIFI connectivity breaks","y",47,"FALSE",NA,NA
"5735","4208",33,"f",2020-02-11,"issue","inbound","open","Cluttered with popup messages","y",61,"FALSE",5,4
"5736","6060",36,"m",2020-01-21,"issue","inbound","open","Unable to connect the App to the device","y",39,"FALSE",NA,NA
"5737","2280",41,"m",2020-01-04,"issue","inbound","closed","AC controller sofware missing","n",64,"FALSE",3,5
"5738","6645",30,"f",2020-03-10,"issue","inbound","closed","Motor noise from the system","n",66,"FALSE",NA,NA
"5739","2708",29,"m",2020-03-31,"issue","inbound","closed","AC stops abruptly","n",48,"FALSE",3,4
"5740","2518",33,"f",2020-03-05,"issue","inbound","closed","Cluttered with popup messages","n",54,"FALSE",NA,NA
"5741","6689",35,"f",2020-03-25,"issue","inbound","closed","Battery does not last full 8 hrs","n",44,"FALSE",NA,NA
"5742","1643",37,"m",2020-02-17,"issue","inbound","closed incomplete","Cluttered with popup messages","n",77,"FALSE",NA,NA
"5743","5741",31,"f",2020-02-24,"issue","inbound","closed","Unable to operate menu from remote","n",43,"FALSE",NA,NA
"5744","1625",44,"m",2020-02-14,"issue","inbound","closed","Unable to operate menu from remote","n",85,"FALSE",NA,NA
"5745","525",29,"u",2020-03-16,"issue","inbound","closed","Fan speed varies at on its own","n",72,"FALSE",NA,NA
"5746","2495",31,"m",2020-03-15,"issue","inbound","closed","Unable to operate menu from remote","n",110,"FALSE",NA,NA
"5747","2604",40,"m",2020-02-07,"issue","inbound","open","Unable to operate menu from remote","y",66,"FALSE",2,5
"5748","2656",34,"m",2020-01-01,"issue","inbound","closed","Forgot mobile app password","n",35,"FALSE",2,4
"5749","4909",33,"u",2020-04-05,"issue","inbound","closed incomplete","Temperature control not working","n",77,"FALSE",1,4
"5750","6977",27,"f",2020-03-21,"issue","inbound","closed","Cluttered with popup messages","n",41,"FALSE",NA,NA
"5751","1333",32,"m",2020-01-18,"issue","inbound","closed","Remote Keys get stuck","n",30,"FALSE",3,3
"5752","3270",32,"f",2020-02-29,"issue","inbound","open","Battery backup does not get fully charged","y",75,"FALSE",2,2
"5753","1010",40,"m",2020-03-09,"issue","inbound","closed incomplete","Motor noise from the system","n",7,"FALSE",NA,NA
"5754","6742",33,"f",2020-02-26,"issue","inbound","closed","Remote Keys get stuck","n",76,"FALSE",4,4
"5755","2844",23,"f",2020-03-30,"issue","inbound","open","WIFI connectivity breaks","y",50,"FALSE",NA,NA
"5756","6631",23,"m",2020-03-28,"issue","inbound","closed","Cluttered with popup messages","n",84,"FALSE",3,4
"5757","4895",34,"f",2020-04-05,"issue","inbound","closed","Unable to connect the App to the device","n",101,"FALSE",2,4
"5758","1674",37,"u",2020-03-12,"issue","inbound","open","Unable to operate menu from remote","y",55,"FALSE",4,3
"5759","1248",35,"m",2020-02-08,"issue","inbound","closed","Cluttered with popup messages","n",76,"FALSE",1,4
"5760","2742",43,"m",2020-01-29,"issue","inbound","closed","Temperature control not working","n",83,"FALSE",NA,NA
"5761","1236",39,"u",2020-02-25,"issue","inbound","closed","Factory settings not working","n",84,"FALSE",4,4
"5762","2029",34,"f",2020-03-07,"issue","inbound","closed","Unable to operate menu from remote","n",36,"FALSE",3,4
"5763","6637",33,"u",2020-02-05,"issue","inbound","closed incomplete","Unable to connect the App to the device","n",67,"FALSE",3,4
"5764","6018",39,"m",2020-02-08,"issue","inbound","closed","Temperature control not working","n",54,"FALSE",4,4
"5765","2679",28,"m",2020-01-25,"issue","inbound","closed","Remote Keys get stuck","n",45,"FALSE",NA,NA
"5766","2307",32,"m",2020-03-21,"issue","inbound","closed incomplete","Remote Keys get stuck","n",40,"FALSE",NA,NA
"5767","7232",29,"m",2020-01-04,"issue","inbound","closed","Factory settings not working","n",51,"FALSE",3,4
"5768","6328",41,"u",2020-04-18,"issue","inbound","open","AC stops abruptly","y",45,"FALSE",3,4
"5769","5039",26,"u",2020-01-09,"issue","inbound","closed","Factory settings not working","n",57,"FALSE",NA,NA
"5770","4436",38,"u",2020-02-17,"issue","inbound","closed","Factory settings not working","n",70,"FALSE",NA,NA
"5771","6016",36,"u",2020-04-12,"issue","inbound","closed","Remote Keys get stuck","n",65,"FALSE",NA,NA
"5772","1550",34,"u",2020-02-19,"issue","inbound","open","AC controller sofware missing","y",64,"FALSE",NA,NA
"5773","5744",40,"u",2020-01-06,"issue","inbound","closed","Cluttered with popup messages","n",54,"FALSE",NA,NA
"5774","2539",37,"u",2020-01-08,"issue","inbound","closed","Motor noise from the system","n",54,"FALSE",NA,NA
"5775","4584",32,"u",2020-03-25,"issue","inbound","open","Unable to connect the App to the device","y",43,"FALSE",NA,NA
"5776","3293",34,"m",2020-03-11,"issue","inbound","closed","Remote Keys get stuck","n",37,"FALSE",3,3
"5777","1067",38,"f",2020-02-17,"issue","inbound","closed incomplete","App takes a long time to initialize","n",66,"FALSE",3,4
"5778","4028",25,"f",2020-01-18,"issue","inbound","open","WIFI connectivity breaks","y",44,"FALSE",5,3
"5779","5129",41,"u",2020-04-07,"issue","inbound","closed","Remote Keys get stuck","n",103,"FALSE",NA,NA
"5780","3432",34,"f",2020-04-17,"issue","inbound","closed","Unable to operate menu from remote","n",88,"FALSE",4,5
"5781","4343",35,"m",2020-01-24,"issue","inbound","closed","Unable to operate menu from remote","n",31,"FALSE",3,4
"5782","561",30,"m",2020-02-27,"issue","inbound","closed","Freshner holder stuck","n",42,"FALSE",2,4
"5783","5287",28,"f",2020-04-16,"issue","inbound","closed incomplete","AC controller sofware missing","n",40,"FALSE",4,4
"5784","971",30,"u",2020-04-09,"issue","inbound","closed","Unable to connect the App to the device","n",70,"FALSE",3,3
"5785","2286",33,"f",2020-04-13,"issue","inbound","closed","Remote Keys get stuck","n",54,"FALSE",3,5
"5786","6440",45,"m",2020-01-20,"issue","inbound","closed","Motor noise from the system","n",89,"FALSE",3,5
"5787","17",26,"f",2020-04-08,"issue","inbound","closed","Unable to operate menu from remote","n",45,"FALSE",NA,NA
"5788","5818",29,"m",2020-03-10,"issue","inbound","closed","Factory settings not working","n",51,"FALSE",NA,NA
"5789","2634",34,"f",2020-01-05,"issue","inbound","open","WIFI connectivity breaks","y",64,"FALSE",3,4
"5790","7382",43,"f",2020-03-28,"issue","inbound","closed incomplete","Battery does not last full 8 hrs","n",101,"FALSE",NA,NA
"5791","1826",36,"u",2020-03-15,"issue","inbound","closed","Remote Keys get stuck","n",72,"FALSE",5,3
"5792","6357",30,"m",2020-03-12,"issue","inbound","closed","Temperature control not working","n",49,"FALSE",1,4
"5793","6364",37,"m",2020-01-19,"issue","inbound","closed","Temperature control not working","n",80,"FALSE",2,3
"5794","6556",31,"m",2020-02-16,"issue","inbound","closed","Remote Keys get stuck","n",62,"FALSE",3,3
"5795","2410",31,"f",2020-04-10,"issue","inbound","closed","WIFI connectivity breaks","n",22,"FALSE",3,3
"5796","4572",33,"m",2020-01-11,"issue","inbound","closed","Remote Keys get stuck","n",52,"FALSE",NA,NA
"5797","4663",29,"m",2020-02-10,"issue","inbound","closed","Unable to connect the App to the device","n",63,"FALSE",NA,NA
"5798","6039",21,"m",2020-01-22,"issue","inbound","open","Fan speed varies at on its own","y",58,"FALSE",2,3
"5799","17",33,"f",2020-01-12,"issue","inbound","closed","Battery does not last full 8 hrs","n",71,"FALSE",2,5
"5800","6521",39,"m",2020-04-10,"issue","inbound","closed","power chord does not tightly fit","n",77,"TRUE",NA,NA
"5801","311",41,"m",2020-01-18,"issue","inbound","closed","AC controller sofware missing","n",68,"FALSE",NA,NA
"5802","6250",35,"m",2020-01-13,"issue","inbound","closed","Motor noise from the system","n",89,"FALSE",NA,NA
"5803","3682",36,"f",2020-01-05,"issue","inbound","closed","Motor noise from the system","n",69,"FALSE",3,3
"5804","2656",39,"u",2020-02-04,"issue","inbound","closed","Motor noise from the system","n",68,"FALSE",4,4
"5805","1534",32,"f",2020-02-20,"issue","inbound","closed","Cluttered with popup messages","n",24,"FALSE",4,2
"5806","2362",33,"f",2020-02-08,"issue","inbound","closed","Battery backup does not get fully charged","n",32,"FALSE",NA,NA
"5807","429",31,"m",2020-01-23,"issue","inbound","closed","AC stops abruptly","n",63,"FALSE",4,3
"5808","5520",38,"u",2020-04-14,"issue","inbound","open","Battery does not last full 8 hrs","y",65,"FALSE",4,5
"5809","4079",41,"f",2020-03-03,"issue","inbound","closed","Fan speed varies at on its own","n",73,"FALSE",3,2
"5810","4154",41,"u",2020-03-09,"issue","inbound","closed","WIFI connectivity breaks","n",52,"FALSE",NA,NA
"5811","877",38,"m",2020-02-28,"issue","inbound","closed","Temperature control not working","n",55,"FALSE",NA,NA
"5812","3545",30,"f",2020-01-16,"issue","inbound","closed incomplete","WIFI connectivity breaks","n",39,"FALSE",3,3
"5813","2561",28,"f",2020-02-18,"issue","inbound","open","Battery does not last full 8 hrs","y",79,"FALSE",4,5
"5814","3540",29,"m",2020-02-21,"issue","inbound","open","Unable to connect the App to the device","y",92,"FALSE",4,3
"5815","7084",33,"m",2020-03-23,"issue","inbound","closed incomplete","Remote Keys get stuck","n",60,"FALSE",3,4
"5816","3227",27,"f",2020-01-03,"issue","inbound","closed","Unable to connect the App to the device","n",81,"FALSE",3,4
"5817","3888",35,"u",2020-02-29,"issue","inbound","closed","AC stops abruptly","n",54,"FALSE",3,3
"5818","3777",27,"f",2020-03-09,"issue","inbound","open","Remote Keys get stuck","y",54,"FALSE",4,4
"5819","3296",36,"u",2020-03-09,"issue","inbound","closed","Unable to operate menu from remote","n",72,"FALSE",2,4
"5820","6066",34,"m",2020-02-22,"issue","inbound","open","Battery does not last full 8 hrs","y",80,"FALSE",2,5
"5821","7617",33,"m",2020-02-27,"issue","inbound","open","Unable to operate menu from remote","y",37,"FALSE",3,5
"5822","1601",30,"m",2020-03-13,"issue","inbound","closed","Remote Keys get stuck","n",51,"FALSE",2,3
"5823","3444",33,"f",2020-04-05,"issue","inbound","open","Unable to connect the App to the device","y",56,"FALSE",3,5
"5824","3706",36,"m",2020-01-16,"issue","inbound","closed","Unable to operate menu from remote","n",80,"FALSE",3,4
"5825","6777",41,"m",2020-03-14,"issue","inbound","closed","Remote Keys get stuck","n",53,"FALSE",4,5
"5826","6706",30,"u",2020-04-08,"issue","inbound","closed","WIFI connectivity breaks","n",77,"FALSE",NA,NA
"5827","5067",30,"m",2020-02-07,"issue","inbound","closed incomplete","Factory settings not working","n",22,"FALSE",5,5
"5828","4606",35,"m",2020-01-08,"issue","inbound","closed","Unable to operate menu from remote","n",71,"FALSE",4,4
"5829","6391",40,"m",2020-01-03,"issue","inbound","closed","power chord does not tightly fit","n",46,"TRUE",NA,NA
"5830","3599",37,"u",2020-01-06,"issue","inbound","closed","Remote Keys get stuck","n",69,"FALSE",3,4
"5831","188",38,"m",2020-03-26,"issue","inbound","open","Unable to connect the App to the device","y",50,"FALSE",2,5
"5832","7577",40,"m",2020-03-22,"issue","inbound","open","Motor noise from the system","y",76,"TRUE",NA,NA
"5833","6042",41,"m",2020-03-10,"issue","inbound","closed","WIFI connectivity breaks","n",56,"FALSE",NA,NA
"5834","4921",32,"m",2020-01-17,"issue","inbound","closed incomplete","Remote Keys get stuck","n",58,"FALSE",NA,NA
"5835","7615",38,"f",2020-04-19,"issue","inbound","open","Battery backup does not get fully charged","y",52,"FALSE",3,5
"5836","4401",29,"f",2020-02-05,"issue","inbound","closed","WIFI connectivity breaks","n",56,"FALSE",4,3
"5837","1825",38,"f",2020-01-16,"issue","inbound","closed","Cluttered with popup messages","n",84,"FALSE",3,4
"5838","1269",35,"f",2020-03-26,"issue","inbound","closed","Remote Keys get stuck","n",73,"FALSE",3,3
"5839","2428",37,"m",2020-02-11,"issue","inbound","closed","Unable to operate menu from remote","n",61,"FALSE",4,5
"5840","1323",34,"u",2020-03-29,"issue","inbound","closed","Remote Keys get stuck","n",68,"FALSE",3,4
"5841","187",43,"u",2020-04-10,"issue","inbound","closed","Unable to connect the App to the device","n",28,"FALSE",4,3
"5842","4496",28,"f",2020-02-25,"issue","inbound","closed","Motor noise from the system","n",44,"FALSE",3,4
"5843","4160",41,"m",2020-02-22,"issue","inbound","closed incomplete","WIFI connectivity breaks","n",100,"FALSE",NA,NA
"5844","154",27,"u",2020-02-25,"issue","inbound","closed","App takes a long time to initialize","n",75,"FALSE",3,4
"5845","5260",36,"m",2020-03-24,"issue","inbound","closed","Unable to operate menu from remote","n",73,"FALSE",NA,NA
"5846","4676",33,"f",2020-01-11,"issue","inbound","closed","Motor noise from the system","n",49,"FALSE",4,4
"5847","5455",41,"f",2020-02-12,"issue","inbound","closed","Cluttered with popup messages","n",55,"FALSE",3,4
"5848","5660",41,"m",2020-01-06,"issue","inbound","closed","Remote Keys get stuck","n",63,"FALSE",5,4
"5849","1421",40,"f",2020-01-23,"issue","inbound","closed","Cluttered with popup messages","n",65,"FALSE",4,3
"5850","4273",41,"u",2020-04-17,"issue","inbound","closed","Forgot mobile app password","n",64,"FALSE",4,4
"5851","4238",30,"m",2020-03-20,"issue","inbound","closed","WIFI connectivity breaks","n",64,"FALSE",3,4
"5852","4079",43,"f",2020-02-21,"issue","inbound","closed","Freshner holder stuck","n",101,"FALSE",3,4
"5853","487",37,"u",2020-03-14,"issue","inbound","open","AC controller sofware missing","y",78,"FALSE",3,4
"5854","2264",46,"m",2020-04-08,"issue","inbound","closed","Freshner holder stuck","n",40,"FALSE",5,4
"5855","3357",36,"u",2020-02-03,"issue","inbound","closed","Factory settings not working","n",63,"FALSE",3,4
"5856","5710",32,"u",2020-04-07,"issue","inbound","closed incomplete","Factory settings not working","n",63,"FALSE",NA,NA
"5857","6989",30,"f",2020-02-27,"issue","inbound","closed","Freshner holder stuck","n",81,"FALSE",NA,NA
"5858","2857",37,"m",2020-04-12,"issue","inbound","closed","Motor noise from the system","n",66,"FALSE",2,4
"5859","3784",30,"u",2020-01-14,"issue","inbound","open","Unable to connect the App to the device","y",44,"FALSE",2,3
"5860","929",30,"m",2020-04-10,"issue","inbound","closed","Cluttered with popup messages","n",15,"FALSE",NA,NA
"5861","4287",34,"u",2020-04-07,"issue","inbound","closed","AC controller sofware missing","n",56,"FALSE",2,4
"5862","4090",35,"f",2020-04-09,"issue","inbound","closed","App takes a long time to initialize","n",62,"FALSE",4,4
"5863","7497",41,"f",2020-01-28,"issue","inbound","closed","Unable to operate menu from remote","n",71,"FALSE",3,5
"5864","4185",37,"m",2020-02-23,"issue","inbound","closed incomplete","WIFI connectivity breaks","n",41,"FALSE",5,4
"5865","1510",41,"m",2020-04-01,"issue","inbound","closed","Unable to operate menu from remote","n",91,"FALSE",NA,NA
"5866","1811",38,"m",2020-01-18,"issue","inbound","open","Remote Keys get stuck","y",88,"FALSE",NA,NA
"5867","5625",30,"u",2020-02-28,"issue","inbound","open","Unable to operate menu from remote","y",84,"FALSE",3,4
"5868","2600",36,"f",2020-02-05,"issue","inbound","closed","WIFI connectivity breaks","n",54,"FALSE",3,3
"5869","3964",42,"u",2020-02-10,"issue","inbound","open","Cluttered with popup messages","y",51,"FALSE",NA,NA
"5870","5230",30,"u",2020-04-17,"issue","inbound","closed","Unable to operate menu from remote","n",84,"FALSE",1,4
"5871","407",30,"u",2020-01-28,"issue","inbound","closed","Unable to operate menu from remote","n",65,"FALSE",3,3
"5872","7273",36,"f",2020-04-14,"issue","inbound","closed","Remote Keys get stuck","n",58,"FALSE",3,4
"5873","1200",30,"u",2020-01-07,"issue","inbound","open","Unable to connect the App to the device","y",70,"FALSE",3,5
"5874","2402",38,"m",2020-02-25,"issue","inbound","closed","Unable to operate menu from remote","n",64,"FALSE",3,3
"5875","2838",31,"f",2020-02-02,"issue","inbound","closed","Unable to operate menu from remote","n",23,"FALSE",4,4
"5876","2855",39,"m",2020-02-09,"issue","inbound","closed","Motor noise from the system","n",65,"FALSE",NA,NA
"5877","1035",38,"f",2020-02-06,"issue","inbound","closed","Remote Keys get stuck","n",68,"FALSE",2,4
"5878","3073",36,"f",2020-03-20,"issue","inbound","open","Motor noise from the system","y",83,"FALSE",2,3
"5879","4886",45,"f",2020-04-15,"issue","inbound","closed","Remote Keys get stuck","n",60,"FALSE",NA,NA
"5880","6336",24,"u",2020-01-05,"issue","inbound","open","Motor noise from the system","y",77,"TRUE",3,4
"5881","662",36,"u",2020-02-15,"issue","inbound","closed","Battery does not last full 8 hrs","n",36,"FALSE",2,4
"5882","2257",35,"f",2020-03-15,"issue","inbound","closed","Reinstalling the app hangs the phone","n",66,"FALSE",3,3
"5883","3245",35,"m",2020-03-26,"issue","inbound","closed","Factory settings not working","n",58,"FALSE",2,5
"5884","2005",35,"m",2020-01-04,"issue","inbound","closed","Remote Keys get stuck","n",41,"FALSE",NA,NA
"5885","1962",32,"m",2020-01-15,"issue","inbound","open","Remote Keys get stuck","y",73,"FALSE",NA,NA
"5886","1009",34,"m",2020-02-02,"issue","inbound","closed","Factory settings not working","n",80,"FALSE",3,4
"5887","5668",36,"u",2020-01-02,"issue","inbound","closed","AC controller sofware missing","n",77,"FALSE",NA,NA
"5888","5007",24,"m",2020-02-09,"issue","inbound","closed","Unable to connect the App to the device","n",77,"FALSE",2,4
"5889","3887",36,"m",2020-03-29,"issue","inbound","closed","Unable to operate menu from remote","n",68,"FALSE",NA,NA
"5890","1880",30,"u",2020-01-09,"issue","inbound","closed","Freshner holder stuck","n",80,"FALSE",NA,NA
"5891","7533",34,"f",2020-02-20,"issue","inbound","open","Cluttered with popup messages","y",37,"FALSE",3,4
"5892","2816",27,"u",2020-03-12,"issue","inbound","closed","Remote Keys get stuck","n",47,"FALSE",2,3
"5893","4557",37,"m",2020-03-22,"issue","inbound","closed","AC controller sofware missing","n",74,"FALSE",NA,NA
"5894","6890",36,"m",2020-03-07,"issue","inbound","closed","Cluttered with popup messages","n",78,"FALSE",4,5
"5895","1209",41,"u",2020-01-16,"issue","inbound","closed incomplete","Freshner holder stuck","n",62,"FALSE",4,4
"5896","4496",41,"m",2020-01-23,"issue","inbound","closed","Cluttered with popup messages","n",61,"FALSE",NA,NA
"5897","2847",31,"m",2020-01-16,"issue","inbound","closed","WIFI connectivity breaks","n",60,"FALSE",NA,NA
"5898","2074",31,"u",2020-01-21,"issue","inbound","closed","Unable to operate menu from remote","n",78,"FALSE",2,4
"5899","4235",34,"f",2020-02-24,"issue","inbound","closed","Mobile screen blanks on use of phone","n",49,"FALSE",3,3
"5900","4571",25,"m",2020-01-18,"issue","inbound","open","Motor noise from the system","y",71,"FALSE",4,4
"5901","1931",34,"f",2020-04-03,"issue","inbound","closed","Temperature control not working","n",75,"FALSE",5,3
"5902","2793",30,"m",2020-04-16,"issue","inbound","closed","Cluttered with popup messages","n",53,"FALSE",NA,NA
"5903","3333",39,"u",2020-02-25,"issue","inbound","closed","Cluttered with popup messages","n",45,"FALSE",NA,NA
"5904","2514",44,"u",2020-01-25,"issue","inbound","closed","Unable to operate menu from remote","n",34,"FALSE",2,5
"5905","1979",43,"m",2020-01-29,"issue","inbound","open","Cluttered with popup messages","y",39,"FALSE",NA,NA
"5906","2340",39,"u",2020-04-12,"issue","inbound","open","Remote Keys get stuck","y",53,"FALSE",NA,NA
"5907","1404",24,"u",2020-03-24,"issue","inbound","closed","Unable to operate menu from remote","n",56,"FALSE",3,3
"5908","3593",29,"m",2020-03-02,"issue","inbound","closed","Motor noise from the system","n",23,"FALSE",NA,NA
"5909","3701",26,"u",2020-04-17,"issue","inbound","closed","Motor noise from the system","n",79,"FALSE",4,4
"5910","2638",34,"u",2020-02-29,"issue","inbound","closed","Unable to operate menu from remote","n",83,"FALSE",4,2
"5911","4075",29,"u",2020-02-05,"issue","inbound","closed","Remote Keys get stuck","n",45,"FALSE",2,4
"5912","2109",41,"m",2020-02-12,"issue","inbound","open","Motor noise from the system","y",25,"TRUE",4,5
"5913","4965",31,"m",2020-02-22,"issue","inbound","closed","Remote Keys get stuck","n",69,"FALSE",3,3
"5914","2731",35,"f",2020-02-03,"issue","inbound","closed","Unable to operate menu from remote","n",45,"FALSE",NA,NA
"5915","2410",35,"u",2020-02-26,"issue","inbound","closed","Unable to operate menu from remote","n",22,"FALSE",4,4
"5916","662",32,"u",2020-01-17,"issue","inbound","closed","Unable to connect the App to the device","n",76,"FALSE",4,3
"5917","1740",44,"f",2020-03-14,"issue","inbound","closed","Temperature control not working","n",64,"FALSE",2,4
"5918","4592",31,"m",2020-04-11,"issue","inbound","closed","WIFI connectivity breaks","n",29,"FALSE",2,4
"5919","335",37,"m",2020-01-22,"issue","inbound","closed incomplete","Unable to connect the App to the device","n",61,"FALSE",3,4
"5920","3593",33,"f",2020-03-30,"issue","inbound","closed","Motor noise from the system","n",69,"FALSE",2,5
"5921","466",37,"u",2020-04-15,"issue","inbound","closed","power chord does not tightly fit","n",62,"TRUE",NA,NA
"5922","7610",28,"u",2020-04-08,"issue","inbound","closed","WIFI connectivity breaks","n",47,"FALSE",4,4
"5923","5770",28,"m",2020-02-27,"issue","inbound","closed","Motor noise from the system","n",88,"FALSE",3,5
"5924","790",35,"m",2020-01-05,"issue","inbound","open","Unable to connect the App to the device","y",75,"FALSE",NA,NA
"5925","559",39,"m",2020-03-29,"issue","inbound","closed","AC controller sofware missing","n",74,"FALSE",3,4
"5926","693",28,"f",2020-02-01,"issue","inbound","closed","Unable to connect the App to the device","n",45,"FALSE",4,5
"5927","7212",38,"u",2020-02-26,"issue","inbound","closed","Motor noise from the system","n",59,"TRUE",3,4
"5928","175",30,"m",2020-02-06,"issue","inbound","open","Temperature control not working","y",45,"FALSE",NA,NA
"5929","1274",40,"m",2020-04-02,"issue","inbound","closed incomplete","Unable to operate menu from remote","n",25,"FALSE",2,4
"5930","648",34,"m",2020-03-12,"issue","inbound","open","Reinstalling the app hangs the phone","y",55,"FALSE",3,4
"5931","5676",29,"f",2020-01-01,"issue","inbound","closed","AC controller sofware missing","n",58,"FALSE",3,3
"5932","5505",24,"m",2020-02-21,"issue","inbound","closed","Motor noise from the system","n",49,"FALSE",3,3
"5933","3617",38,"m",2020-03-27,"issue","inbound","closed","App takes a long time to initialize","n",45,"FALSE",NA,NA
"5934","2172",36,"m",2020-01-17,"issue","inbound","closed","Fan speed varies at on its own","n",38,"FALSE",NA,NA
"5935","1309",26,"f",2020-04-14,"issue","inbound","closed","Unable to operate menu from remote","n",64,"TRUE",4,4
"5936","1447",40,"f",2020-04-05,"issue","inbound","closed","Cluttered with popup messages","n",70,"FALSE",NA,NA
"5937","5311",35,"u",2020-02-28,"issue","inbound","open","Unable to operate menu from remote","y",109,"FALSE",3,4
"5938","4283",33,"u",2020-01-27,"issue","inbound","closed","WIFI connectivity breaks","n",84,"FALSE",3,3
"5939","4949",26,"m",2020-01-20,"issue","inbound","closed incomplete","Temperature control not working","n",65,"FALSE",2,4
"5940","7361",39,"m",2020-02-05,"issue","inbound","closed","Remote Keys get stuck","n",73,"FALSE",3,4
"5941","5910",20,"f",2020-04-20,"issue","inbound","closed","AC controller sofware missing","n",42,"FALSE",3,3
"5942","6367",38,"f",2020-02-05,"issue","inbound","open","Remote Keys get stuck","y",102,"FALSE",4,5
"5943","5527",34,"m",2020-04-14,"issue","inbound","closed","Unable to operate menu from remote","n",70,"FALSE",NA,NA
"5944","1534",33,"m",2020-04-03,"issue","inbound","closed","AC controller sofware missing","n",77,"FALSE",3,5
"5945","4976",29,"f",2020-03-03,"issue","inbound","closed","WIFI connectivity breaks","n",64,"FALSE",NA,NA
"5946","5362",36,"m",2020-04-11,"issue","inbound","open","Battery does not last full 8 hrs","y",38,"FALSE",3,4
"5947","3419",40,"m",2020-01-30,"issue","inbound","closed incomplete","Unable to operate menu from remote","n",73,"FALSE",NA,NA
"5948","6836",34,"f",2020-02-16,"issue","inbound","closed","Unable to operate menu from remote","n",11,"FALSE",2,5
"5949","3277",29,"u",2020-02-28,"issue","inbound","closed","Fan swing not working","n",35,"FALSE",3,3
"5950","2769",39,"m",2020-02-22,"issue","inbound","closed incomplete","Cluttered with popup messages","n",109,"FALSE",2,4
"5951","1498",32,"f",2020-01-11,"issue","inbound","closed incomplete","Unable to operate menu from remote","n",54,"FALSE",NA,NA
"5952","3373",42,"m",2020-04-12,"issue","inbound","closed","App takes a long time to initialize","n",71,"FALSE",2,5
"5953","5107",42,"u",2020-01-04,"issue","inbound","closed","Unable to operate menu from remote","n",65,"FALSE",NA,NA
"5954","4681",35,"m",2020-03-25,"issue","inbound","closed","Unable to operate menu from remote","n",68,"FALSE",2,5
"5955","1870",33,"u",2020-01-13,"issue","inbound","closed","Forgot mobile app password","n",71,"FALSE",NA,NA
"5956","3374",23,"m",2020-03-09,"issue","inbound","closed","Unable to operate menu from remote","n",52,"FALSE",2,4
"5957","6380",43,"f",2020-02-04,"issue","inbound","closed incomplete","WIFI connectivity breaks","n",48,"FALSE",NA,NA
"5958","4407",34,"u",2020-03-04,"issue","inbound","closed","Mobile screen blanks on use of phone","n",77,"FALSE",2,3
"5959","949",29,"u",2020-04-11,"issue","inbound","closed","Motor noise from the system","n",66,"FALSE",3,3
"5960","7368",38,"u",2020-03-05,"issue","inbound","closed","Remote Keys get stuck","n",73,"FALSE",3,4
"5961","6498",38,"m",2020-01-16,"issue","inbound","closed","Remote Keys get stuck","n",64,"FALSE",NA,NA
"5962","3228",34,"m",2020-04-20,"issue","inbound","closed incomplete","WIFI connectivity breaks","n",63,"FALSE",4,5
"5963","634",30,"u",2020-04-19,"issue","inbound","closed","Temperature control not working","n",99,"FALSE",NA,NA
"5964","3750",43,"m",2020-01-03,"issue","inbound","closed","Motor noise from the system","n",61,"FALSE",4,3
"5965","6872",28,"m",2020-04-01,"issue","inbound","closed incomplete","Remote Keys get stuck","n",60,"FALSE",3,4
